City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
331,Salinopolis,BR,-0.6136,-47.3561,79.52,81,25,8.75,scattered clouds
332,Aswan,EG,24.0934,32.907,68.11,30,2,8.41,clear sky
333,Nieuw Amsterdam,SR,5.8833,-55.0833,75.36,92,66,7.76,broken clouds
334,Nhulunbuy,AU,-12.2333,136.7667,95.61,34,33,11.5,scattered clouds
335,Vostok,RU,46.4856,135.8833,27.09,73,12,3.04,few clouds
336,Illescas,ES,40.1221,-3.847,38.59,70,6,11.77,clear sky
337,Eenhana,NA,-17.4667,16.3333,71.49,53,82,5.12,broken clouds
338,Almaznyy,RU,48.0448,40.045,39.34,96,100,8.37,overcast clouds
339,Dhidhdhoo,MV,6.8833,73.1,80.55,77,100,8.3,overcast clouds
340,Bazarnyy Karabulak,RU,52.2683,46.4144,32.83,98,100,12.86,overcast clouds
341,Norman Wells,CA,65.282,-126.8329,-23.64,100,69,4.21,broken clouds
342,Managua,NI,12.1328,-86.2504,76.66,79,80,9.57,broken clouds
343,Garden City,US,42.3256,-83.331,34.05,90,90,3.44,snow
344,Caravelas,BR,-17.7125,-39.2481,71.42,94,100,7.02,light rain
345,Pundaguitan,PH,6.3711,126.1689,81.91,80,67,11.27,broken clouds
346,Omsukchan,RU,62.5333,155.8,-18.38,97,65,4.16,broken clouds
347,Baft,IR,29.234,56.6057,48.47,47,0,2.21,clear sky
348,Kozulka,UA,50.0351,23.797,39.49,92,100,7.02,light rain
349,North Bend,US,43.4065,-124.2243,55.31,100,90,5.75,overcast clouds
350,Cavalcante,BR,-13.7975,-47.4583,67.26,93,55,1.57,broken clouds
351,Wuwei,CN,37.9281,102.6414,33.69,33,87,3.0,overcast clouds
352,Ancud,CL,-41.8697,-73.8203,49.53,82,34,6.13,scattered clouds
353,Vanavara,RU,60.34,102.2797,7.9,94,99,4.29,overcast clouds
354,Nola,IT,40.922,14.5329,55.81,78,96,15.75,overcast clouds
355,Kotelnikovo,RU,47.6317,43.1461,43.59,93,100,10.38,overcast clouds
356,Khor,RU,47.8861,134.9464,24.87,85,19,5.99,few clouds
357,Port Macquarie,AU,-31.4333,152.9167,64.36,74,100,10.74,light rain
358,Acapulco,MX,16.8634,-99.8901,77.74,79,0,4.7,clear sky
359,Ust-Omchug,RU,61.15,149.6333,-13.23,82,100,1.23,overcast clouds
360,Bud,US,39.447,-86.1758,44.69,83,40,9.01,scattered clouds
361,Shrewsbury,GB,52.7101,-2.7521,33.28,74,54,6.53,broken clouds
362,Iwanai,JP,42.9744,140.5089,42.6,77,11,6.73,few clouds
363,Bontang,ID,0.1333,117.5,82.96,78,100,7.7,overcast clouds
364,Coos Bay,US,43.3665,-124.2179,55.38,100,90,5.75,overcast clouds
365,Tsabong,BW,-26.0217,22.401,68.45,68,0,7.29,clear sky
366,Hokitika,NZ,-42.7167,170.9667,63.01,78,99,4.72,overcast clouds
367,Tigil,RU,57.8,158.6667,-3.21,99,66,3.11,broken clouds
368,Peace River,CA,56.2501,-117.286,27.95,90,93,6.91,overcast clouds
369,Sechura,PE,-5.5569,-80.8222,66.56,79,69,10.27,broken clouds
370,Nicoya,CR,10.1483,-85.452,78.35,84,27,6.13,scattered clouds
371,Whitehorse,CA,60.7161,-135.0538,0.21,100,100,4.03,overcast clouds
372,Conkal,MX,21.0667,-89.5333,75.25,78,20,4.61,few clouds
373,Wellington,NZ,-41.2866,174.7756,62.26,94,75,16.11,light rain
374,Lasa,IT,46.6166,10.7002,29.14,95,100,6.71,light snow
375,Tezu,IN,27.9167,96.1667,75.87,31,0,2.89,clear sky
376,The Valley,AI,18.217,-63.0578,78.66,71,2,11.32,clear sky
377,Siruguppa,IN,15.6333,76.9,73.56,68,100,9.93,overcast clouds
378,Fortuna,US,40.5982,-124.1573,52.14,100,90,0.0,overcast clouds
379,Lokosovo,RU,61.1333,74.8167,27.34,93,100,18.28,light snow
380,Banyo,CM,6.75,11.8167,64.98,37,50,2.75,scattered clouds
381,Belaya Gora,RU,68.5333,146.4167,-25.22,97,100,0.81,overcast clouds
382,Soyo,AO,-6.1349,12.3689,76.32,89,96,3.18,overcast clouds
383,Luanda,AO,-8.8368,13.2343,75.2,94,75,8.05,broken clouds
384,Batagay-Alyta,RU,67.8006,130.4114,-5.26,94,100,3.91,overcast clouds
385,Santa Maria,BR,-29.6842,-53.8069,66.81,91,84,7.11,broken clouds
386,Macas,EC,-2.3167,-78.1167,67.06,96,70,2.95,broken clouds
387,Yurgamysh,RU,55.3714,64.4656,15.44,90,68,6.67,broken clouds
388,Ngunguru,NZ,-35.6167,174.5,67.35,66,88,10.02,overcast clouds
389,Weyburn,CA,49.6668,-103.8511,22.98,70,74,4.34,broken clouds
390,Bowen,AU,-20.0167,148.2333,84.07,65,44,10.11,scattered clouds
391,Saposoa,PE,-6.934,-76.7716,70.65,96,67,2.59,broken clouds
392,Nanning,CN,22.8167,108.3167,71.73,42,72,4.81,broken clouds
393,Half Moon Bay,US,37.4636,-122.4286,60.66,56,1,0.0,clear sky
394,Mehamn,NO,71.0357,27.8492,10.31,88,50,12.24,scattered clouds
395,Zhigansk,RU,66.7697,123.3711,-9.15,97,100,7.87,overcast clouds
396,Lisala,CD,2.15,21.5167,72.19,81,90,0.36,overcast clouds
397,Lleida,ES,41.6167,0.6167,41.49,93,0,13.8,clear sky
398,Malartic,CA,48.1335,-78.1328,9.75,99,80,3.62,broken clouds
399,Srednekolymsk,RU,67.45,153.6833,-38.83,100,50,4.36,scattered clouds
400,Berlevag,NO,70.8578,29.0864,10.35,72,0,5.75,clear sky
401,Pisco,PE,-13.7,-76.2167,66.25,82,0,5.75,clear sky
402,Mecca,SA,21.4267,39.8261,73.99,70,0,2.3,clear sky
403,Constitucion,CL,-35.3333,-72.4167,51.33,86,1,10.49,clear sky
404,Los Lunas,US,34.8062,-106.7334,49.86,36,0,2.68,clear sky
405,Henties Bay,NA,-22.116,14.2845,56.97,90,0,4.7,clear sky
406,Bilibino,RU,68.0546,166.4372,-22.41,96,74,4.29,broken clouds
407,Esperance,AU,-33.8667,121.9,81.48,41,0,4.92,clear sky
408,Skjervoy,NO,70.0311,20.9714,21.15,75,25,18.34,scattered clouds
409,Mulege,MX,26.8833,-111.9833,66.65,73,93,5.82,overcast clouds
410,Aanekoski,FI,62.6946,25.818,15.87,93,100,5.82,overcast clouds
411,Pastos Bons,BR,-6.6017,-44.0767,72.21,93,37,3.38,scattered clouds
412,Xuddur,SO,4.1213,43.8894,72.63,86,13,11.21,light rain
413,Rio Cuarto,AR,-33.1307,-64.3499,59.05,95,100,11.12,light rain
414,Monrovia,LR,6.3005,-10.7969,76.77,79,71,5.79,light rain
415,Bashtanka,UA,47.4072,32.4387,38.88,84,0,5.7,clear sky
416,Port Pirie,AU,-33.1833,138.0167,78.89,32,0,12.77,clear sky
417,Lichinga,MZ,-13.3128,35.2406,57.4,86,30,8.19,scattered clouds
418,Magaria,NE,12.9983,8.9099,70.38,18,100,9.73,overcast clouds
419,Pemangkat,ID,1.1667,108.9667,79.09,84,100,14.05,light rain
420,De-Kastri,RU,51.4667,140.7833,22.44,79,100,5.46,overcast clouds
421,Torbat-E Jam,IR,35.244,60.6225,47.05,50,4,0.72,clear sky
422,Deer Lake,CA,49.1667,-57.4316,44.46,76,75,16.11,broken clouds
423,Harlingen,US,26.1906,-97.6961,55.31,82,90,12.66,overcast clouds
424,Bourail,NC,-21.5667,165.4833,82.94,64,88,11.32,overcast clouds
425,Karla,EE,59.3723,24.9275,28.36,80,90,16.11,overcast clouds
426,Port-Cartier,CA,50.0334,-66.8654,35.82,89,100,10.36,overcast clouds
427,Coalinga,US,36.1397,-120.3602,55.94,43,0,0.22,clear sky
428,Panzhihua,CN,26.5851,101.7128,64.22,52,2,0.81,clear sky
429,Reinosa,ES,42.9996,-4.138,36.46,98,100,8.61,light rain
430,Faya,SA,18.3851,42.4509,52.32,48,0,6.64,clear sky
431,Gizo,SB,-8.103,156.8419,85.51,68,65,9.15,broken clouds
432,Sinnamary,GF,5.3833,-52.95,77.61,89,86,7.65,overcast clouds
433,Kutum,SD,14.2,24.6667,60.4,25,1,7.07,clear sky
434,Iquique,CL,-20.2208,-70.1431,64.44,78,94,4.74,overcast clouds
435,Flinders,AU,-34.5833,150.8552,62.67,68,88,11.41,overcast clouds
436,Kurumkan,RU,54.3,110.3,6.66,82,21,0.56,few clouds
437,Itaueira,BR,-7.6033,-43.0256,75.4,80,73,2.35,broken clouds
438,Inhambane,MZ,-23.865,35.3833,70.79,62,4,6.49,clear sky
439,Boa Vista,BR,2.8197,-60.6733,78.78,83,40,3.44,scattered clouds
440,Stryn,NO,61.9045,6.7226,15.58,79,2,5.79,clear sky
441,Kovdor,RU,67.5662,30.4758,-6.12,100,38,3.0,scattered clouds
442,Qui Nhon,VN,13.7667,109.2333,76.96,94,100,15.37,overcast clouds
443,Yakeshi,CN,49.2833,120.7333,15.08,86,100,6.33,overcast clouds
444,Jining,CN,35.405,116.5814,54.95,63,100,10.38,overcast clouds
445,Saint-Augustin,CA,51.226,-58.6502,38.41,95,77,19.01,broken clouds
446,Lake Havasu City,US,34.4839,-114.3224,59.61,13,1,0.0,clear sky
447,Lincoln,US,40.8,-96.667,44.04,52,1,9.22,clear sky
448,San Policarpo,PH,12.1791,125.5072,83.16,80,100,12.39,overcast clouds
449,Namibe,AO,-15.1961,12.1522,66.79,77,70,2.24,broken clouds
450,Imeni Poliny Osipenko,RU,52.4201,136.4853,17.29,87,100,6.98,overcast clouds
451,New Port Richey,US,28.2442,-82.7193,58.95,45,21,5.53,few clouds
452,Summerside,CA,46.3959,-63.7876,31.17,71,99,27.54,overcast clouds
453,Chuy,UY,-33.6971,-53.4616,67.06,85,100,7.92,overcast clouds
454,Yar-Sale,RU,66.8333,70.8333,-8.84,97,68,9.75,broken clouds
455,Praia Da Vitoria,PT,38.7333,-27.0667,59.86,67,96,6.49,overcast clouds
456,Mazabuka,ZM,-15.856,27.748,64.49,66,7,9.13,clear sky
457,Taunggyi,MM,20.7833,97.0333,71.46,59,32,1.74,scattered clouds
458,Fairbanks,US,64.8378,-147.7164,-14.84,76,90,0.0,light snow
459,Zhanaozen,KZ,43.3,52.8,34.84,36,3,10.2,clear sky
460,Churapcha,RU,62.0025,132.4325,4.05,90,100,12.97,overcast clouds
461,Naberera,TZ,-4.2,36.9333,63.05,84,59,5.84,broken clouds
462,Songea,TZ,-10.6833,35.65,64.11,84,97,6.58,overcast clouds
463,Ihosy,MG,-22.4,46.1167,63.07,70,67,10.4,broken clouds
464,Deputatskiy,RU,69.3,139.9,-9.18,97,100,4.99,overcast clouds
465,Okha,RU,53.5739,142.9478,28.54,62,81,16.17,broken clouds
466,Sainte-Maxime,FR,43.3,6.6333,44.64,64,0,22.3,clear sky
467,Tottori,JP,35.5,134.2333,53.15,51,16,6.91,few clouds
468,Sabha,LY,27.0377,14.4283,69.35,28,100,13.38,overcast clouds
469,Tupik,RU,54.4253,119.9327,10.0,67,100,4.43,overcast clouds
470,Mattru,SL,7.6244,-11.8332,75.43,89,63,1.14,broken clouds
471,Koppies,ZA,-27.2418,27.5742,57.29,85,79,6.02,broken clouds
472,Evensk,RU,61.95,159.2333,13.37,93,100,8.52,light snow
473,Pinawa,CA,50.1489,-95.8811,23.02,85,86,10.31,overcast clouds
474,Hammerfest,NO,70.6634,23.6821,18.05,67,55,11.5,broken clouds
475,Chimbote,PE,-9.0853,-78.5783,65.44,86,100,7.72,overcast clouds
476,Noyabrsk,RU,63.1994,75.4507,8.96,93,100,13.62,overcast clouds
477,Zaltan,LY,32.947,11.8665,62.04,57,100,6.42,overcast clouds
478,Bethanien,NA,-26.502,17.1583,53.58,63,4,2.82,clear sky
479,Kargasok,RU,59.0556,80.8572,28.71,92,98,16.2,overcast clouds
480,Steinbach,DE,50.1667,8.5667,35.11,87,75,6.91,broken clouds
481,Nizwa,OM,22.9333,57.5333,73.08,36,0,1.79,clear sky
482,Saint-Francois,FR,46.4154,3.9054,33.24,100,90,4.61,light rain
483,Goulburn,AU,-34.75,149.7167,56.97,72,100,9.6,overcast clouds
484,Yarada,IN,17.65,83.2667,79.21,74,83,17.94,broken clouds
485,Mackay,AU,-21.15,149.2,82.15,68,8,8.39,clear sky
486,Linxia,CN,35.6003,103.2064,39.11,61,87,6.8,overcast clouds
487,Marang,MY,5.2056,103.2059,80.04,80,100,10.42,moderate rain
488,Algiers,DZ,36.7525,3.042,48.02,81,75,12.66,broken clouds
489,Hartselle,US,34.4434,-86.9353,49.41,64,100,6.02,overcast clouds
490,Byron Bay,AU,-28.65,153.6167,75.15,83,98,12.86,overcast clouds
491,Solnechnyy,RU,50.7214,136.6319,21.38,76,67,4.92,broken clouds
492,Bulgan,MN,48.8125,103.5347,16.99,61,37,3.58,scattered clouds
493,Rapid Valley,US,44.0625,-103.1463,38.25,80,1,4.61,clear sky
494,Mount Gambier,AU,-37.8333,140.7667,70.39,42,2,9.95,clear sky
495,Obo,CF,5.3998,26.4869,68.77,49,70,2.77,broken clouds
496,Kualakapuas,ID,-3.0091,114.3876,78.96,87,99,3.22,moderate rain
497,Kailua,US,21.4022,-157.7394,78.78,68,0,5.95,clear sky
498,Warwick,US,41.7001,-71.4162,30.7,54,1,8.05,clear sky
499,Dalvik,IS,65.9702,-18.5286,30.13,87,100,6.35,overcast clouds
500,Necochea,AR,-38.5473,-58.7368,60.12,96,100,13.47,overcast clouds
501,Huancabamba,PE,-5.2386,-79.4506,59.0,94,97,3.18,overcast clouds
502,Vao,NC,-22.6667,167.4833,75.49,85,92,18.16,light rain
503,Karaton,ID,-6.3424,106.1045,84.36,94,100,6.55,moderate rain
504,Laukaa,RU,58.7372,29.8453,26.02,95,100,7.61,light snow
505,Ocampo,MX,21.65,-101.5,52.95,53,17,4.72,few clouds
506,Puerto Madryn,AR,-42.7692,-65.0385,56.73,78,0,0.72,clear sky
507,Macae,BR,-22.3708,-41.7869,71.26,90,95,2.15,overcast clouds
508,Dawson Creek,CA,55.7666,-120.2362,23.36,91,92,6.08,overcast clouds
509,Anadyr,RU,64.75,177.4833,-7.56,83,100,1.88,overcast clouds
510,Krasnoselkup,RU,65.7,82.4667,6.35,96,100,6.55,light snow
511,Charleston,US,32.7766,-79.9309,42.98,87,20,0.0,few clouds
512,Beisfjord,NO,68.3751,17.5988,17.65,77,6,8.95,clear sky
513,Kribi,CM,2.95,9.9167,78.13,86,100,0.89,light rain
514,Kodinsk,RU,58.6881,99.1844,18.27,94,100,5.53,light snow
515,Yumen,CN,40.2833,97.2,25.38,65,100,33.44,overcast clouds
516,Sakakah,SA,29.9697,40.2064,54.88,51,13,3.42,few clouds
517,Mpwapwa,TZ,-6.35,36.4833,66.15,87,54,3.76,broken clouds
518,Umm Lajj,SA,25.0213,37.2685,78.08,48,4,5.68,clear sky
519,Manica,FR,49.0,-1.1667,40.41,73,100,12.97,overcast clouds
520,Port Hedland,AU,-20.3167,118.5667,95.05,36,8,23.02,clear sky
521,Mareeba,AU,-17.0,145.4333,81.32,51,57,8.34,broken clouds
522,Cockburn Town,TC,21.4612,-71.1419,77.34,74,29,10.74,scattered clouds
523,Upington,ZA,-28.4478,21.2561,55.78,67,0,3.44,clear sky
524,Timmins,CA,48.4669,-81.3331,5.58,96,24,3.18,few clouds
525,Udarnyy,RU,54.3409,42.8611,34.48,98,100,10.09,overcast clouds
526,Shar,KZ,49.5886,81.0453,13.59,75,6,11.92,clear sky
527,Montepuez,MZ,-13.1256,38.9997,67.96,72,94,10.42,overcast clouds
528,San Luis,AR,-33.295,-66.3356,58.05,87,79,8.32,broken clouds
529,Camana,PE,-16.6228,-72.7111,66.16,86,50,6.62,scattered clouds
530,Rivne,UA,50.6231,26.2274,37.06,88,84,5.64,broken clouds
531,Killybegs,IE,54.6333,-8.45,40.37,93,100,4.52,overcast clouds
532,Bonavista,CA,48.6499,-53.1147,46.2,83,100,15.48,overcast clouds
533,Synya,RU,65.3718,58.0387,-9.29,100,64,2.59,broken clouds
534,Magrath,CA,49.4167,-112.8686,46.11,53,100,17.27,overcast clouds
535,Bathsheba,BB,13.2167,-59.5167,81.21,78,40,14.97,scattered clouds
536,Harda,IN,22.3333,77.1,74.41,37,77,4.72,broken clouds
537,Isangel,VU,-19.55,169.2667,83.16,70,29,8.5,light rain
538,Olafsvik,IS,64.8945,-23.7142,37.45,97,100,10.54,light rain
539,Wattegama,LK,6.7989,81.4808,84.33,70,61,1.86,moderate rain
540,Hamilton,US,39.1834,-84.5333,45.23,75,1,0.0,clear sky
541,Vysotsk,RU,60.6288,28.5705,18.72,76,100,16.73,overcast clouds
542,Tessalit,ML,20.1986,1.0114,73.18,24,66,3.89,broken clouds
543,Plaisir,FR,48.8232,1.9541,40.86,87,90,19.57,overcast clouds
544,Ashland,US,40.8167,-82.2665,34.34,85,100,12.15,light snow
545,Takoradi,GH,4.8845,-1.7554,78.64,82,70,5.93,broken clouds
546,Shahrud,IR,36.4182,54.9763,42.35,59,1,2.93,clear sky
547,Beyneu,KZ,45.3167,55.2,30.4,53,46,12.1,scattered clouds
548,Trincomalee,LK,8.5711,81.2335,82.4,77,70,7.56,broken clouds
549,Japura,ID,-0.3167,102.35,85.32,65,96,1.41,overcast clouds
550,Verkhnyaya Inta,RU,65.9811,60.3094,-7.4,99,82,5.21,broken clouds
551,Mangai,CD,-4.05,19.5333,67.3,99,98,1.01,light rain
552,Whakatane,NZ,-37.9585,176.9854,68.65,59,100,6.11,light rain
553,Nyurba,RU,63.2842,118.3319,-2.07,92,85,8.12,overcast clouds
554,Aviles,ES,43.5547,-5.9248,45.79,76,75,11.5,broken clouds
555,Iqaluit,CA,63.7506,-68.5145,24.53,63,90,9.22,light snow
556,Taoudenni,ML,22.6783,-3.9836,64.71,35,23,11.14,few clouds
557,Hervey Bay,AU,-25.2986,152.8535,78.91,83,58,20.15,broken clouds
558,Macau,MO,22.2006,113.5461,76.71,56,0,12.66,clear sky
559,Rocha,UY,-34.4833,-54.3333,61.38,96,100,3.69,overcast clouds
560,Mindelo,CV,16.8901,-24.9804,74.75,69,40,24.16,scattered clouds
561,Maniitsoq,GL,65.4167,-52.9,36.39,96,100,13.49,moderate rain
562,Bandrele,YT,-12.9067,45.1914,80.35,83,75,11.5,moderate rain
563,Ostrovnoy,RU,68.0531,39.5131,7.39,94,81,7.92,broken clouds
564,Farafangana,MG,-22.8167,47.8333,69.85,64,99,10.45,overcast clouds
565,Cabedelo,BR,-6.9811,-34.8339,79.47,73,73,10.42,broken clouds
566,Emsdetten,DE,52.1833,7.5333,35.42,100,20,1.14,few clouds
567,Mlonggo,ID,-6.5333,110.7,82.29,80,100,2.15,heavy intensity rain
568,Kabare,CD,-2.4683,28.8242,59.56,94,80,2.89,broken clouds
569,Vila Nova De Milfontes,PT,37.7238,-8.7828,50.41,66,1,11.34,clear sky
570,Lamesa,US,32.7376,-101.951,51.06,89,78,5.26,broken clouds
571,Atbasar,KZ,51.8,68.3333,0.86,91,7,4.59,clear sky
572,Odweyne,SO,9.4092,45.064,69.82,46,52,8.21,broken clouds
573,Siddapur,IN,14.3333,74.8833,73.49,71,88,12.28,overcast clouds
574,Claudio,BR,-20.4433,-44.7658,62.82,95,9,3.02,clear sky
575,Pavino,RU,59.1139,46.1414,27.9,96,100,10.54,light snow
576,Vardo,NO,70.3705,31.1107,23.32,79,32,12.84,scattered clouds
577,Kirovskiy,RU,45.0917,133.5136,31.84,66,2,5.46,clear sky
578,Burnie,AU,-41.0667,145.9167,59.77,64,28,7.74,scattered clouds
579,Tazovskiy,RU,67.4667,78.7,0.54,97,100,5.66,overcast clouds
580,Chopan,IN,24.5167,83.0333,71.38,37,35,2.24,scattered clouds
581,Kapit,MY,2.0167,112.9333,82.49,85,99,0.72,overcast clouds
582,Helong,CN,42.5397,128.9972,46.98,36,13,4.07,few clouds
583,Aasiaat,GL,68.7098,-52.8699,22.51,83,100,6.67,overcast clouds
584,Goma,CD,-1.6792,29.2228,62.06,87,71,2.3,broken clouds
585,Yhu,PY,-25.05,-55.9167,65.26,80,11,3.89,few clouds
586,Meulaboh,ID,4.1363,96.1285,80.71,84,89,11.9,light rain
587,Garbolovo,RU,60.3413,30.4955,27.59,76,100,13.69,overcast clouds
588,Pangnirtung,CA,66.1451,-65.7125,17.08,75,100,7.47,overcast clouds
589,Sioux Lookout,CA,50.1001,-91.917,28.47,80,90,14.97,light snow
590,Quatre Cocos,MU,-20.2078,57.7625,80.71,66,0,10.16,clear sky
591,Tahe,CN,52.3333,124.7333,17.4,65,100,6.71,overcast clouds
592,Floro,NO,61.5996,5.0328,21.16,79,5,5.75,clear sky
593,Belgrade,RS,44.804,20.4651,42.46,93,40,5.75,fog
594,Gimli,CA,50.6336,-96.9907,24.82,63,10,6.91,clear sky
595,Sao Joao Da Barra,BR,-21.6403,-41.0511,72.27,84,51,9.17,broken clouds
596,Buala,SB,-8.145,159.5921,85.24,70,67,5.79,light rain
597,Kununurra,AU,-15.7667,128.7333,102.18,21,6,12.66,clear sky
598,Kuala Kedah,MY,6.1,100.3,84.18,79,40,3.44,light rain
599,Lingyuan,CN,41.24,119.4011,45.73,53,96,15.61,overcast clouds
600,Novo Aripuana,BR,-5.1206,-60.3797,74.5,97,93,1.86,overcast clouds
601,San Jeronimo,PE,-11.9472,-75.2829,46.62,92,100,2.08,overcast clouds
602,Maicao,CO,11.3832,-72.2432,75.24,91,58,3.36,broken clouds
603,Zyryanka,RU,65.75,150.85,-38.69,100,46,0.4,scattered clouds
604,Tuy Hoa,VN,13.0833,109.3,77.23,94,100,7.4,light rain
605,Manaure,CO,11.7751,-72.4445,79.07,83,52,11.63,broken clouds
606,Biltine,TD,14.5333,20.9167,70.29,18,4,12.82,clear sky
607,El Alto,PE,-4.2714,-81.2147,65.1,79,91,13.73,overcast clouds
608,Wanning,CN,18.8003,110.3967,74.88,79,99,17.49,overcast clouds
609,Mankono,CI,8.0586,-6.1897,72.32,71,1,4.23,clear sky
610,Brunsbuttel,DE,53.9,9.15,37.63,97,100,3.31,overcast clouds
611,Acarau,BR,-2.8856,-40.12,79.45,82,63,10.22,broken clouds
612,Sarkand,KZ,45.41,79.9186,35.87,50,0,4.7,clear sky
613,Tahta,EG,26.7693,31.5021,64.51,28,5,4.99,clear sky
614,Namatanai,PG,-3.6667,152.4333,84.54,69,98,2.73,light rain
615,Santa Isabel,BR,-23.3156,-46.2214,67.78,87,90,1.16,overcast clouds
616,Utete,TZ,-7.986,38.758,75.63,90,100,3.36,light rain
617,Plover,US,44.4564,-89.544,34.18,55,90,3.44,overcast clouds
618,Durban,ZA,-29.8579,31.0292,67.12,79,48,11.83,scattered clouds
619,Maridi,SS,4.9158,29.4742,69.21,48,82,3.91,broken clouds
620,Huilong,CN,31.8111,121.655,60.94,66,99,12.75,overcast clouds
621,Belen,TR,36.4891,36.2233,44.74,100,75,4.61,fog
622,Sembe,CG,1.6481,14.5806,69.26,91,94,1.99,overcast clouds
623,Huaiyuan,CN,32.973,117.1995,61.95,50,36,10.58,scattered clouds
624,Rundu,NA,-17.9333,19.7667,70.07,73,93,9.15,overcast clouds
625,Paragould,US,36.0584,-90.4973,44.44,68,100,7.85,overcast clouds
626,San Miguel,SV,13.4833,-88.1833,75.94,69,99,3.24,overcast clouds
627,Nador,MA,35.174,-2.9287,55.65,38,0,16.11,clear sky
628,Copacabana,CO,6.3463,-75.5089,66.63,98,68,2.55,broken clouds
629,San Vicente,AR,-26.6167,-54.1333,61.14,93,0,2.82,clear sky
630,Gejiu,CN,23.306,103.1635,54.43,72,93,5.03,overcast clouds
631,Teguise,ES,29.0605,-13.564,57.42,82,0,9.22,clear sky
632,Tromso,NO,69.6496,18.957,19.42,63,0,16.11,clear sky
633,Mount Pleasant,US,32.7941,-79.8626,42.94,94,1,0.0,clear sky
634,Danilov,RU,58.1908,40.1717,33.39,98,100,9.17,light snow
635,Padang,ID,-0.9492,100.3543,80.65,65,99,3.67,overcast clouds
636,Treinta Y Tres,UY,-33.2333,-54.3833,65.66,84,100,5.06,overcast clouds
637,Jambalo,CO,2.7923,-76.3226,50.54,95,100,3.69,overcast clouds
638,Skelleftea,SE,64.7507,20.9528,12.56,92,75,5.75,light snow
639,Lircay,PE,-12.9896,-74.7205,47.79,86,100,3.24,overcast clouds
640,Shizilu,CN,35.1711,118.8289,54.77,62,100,9.51,overcast clouds
641,Shorapur,IN,16.5167,76.75,73.04,63,96,8.63,overcast clouds
642,Warmbad,NA,-28.45,18.7333,55.58,87,86,5.39,overcast clouds
643,Makaha,US,21.4694,-158.2175,78.71,73,40,3.44,scattered clouds
644,Moss Vale,AU,-34.55,150.3833,55.04,77,100,6.15,overcast clouds
645,Gorin,RU,51.1983,136.6669,16.18,89,97,7.45,overcast clouds
646,Lukovetskiy,RU,64.2956,41.9211,-2.22,95,100,5.48,overcast clouds
647,Chipinge,ZW,-20.1883,32.6236,57.7,83,42,3.33,scattered clouds
648,Tres Arroyos,AR,-38.3739,-60.2798,59.16,97,100,5.99,overcast clouds
649,Sandviken,SE,60.6167,16.7667,28.99,63,100,4.76,overcast clouds
650,Joquicingo,MX,19.05,-99.4667,55.83,75,1,3.83,clear sky
651,Colombo,LK,6.9319,79.8478,80.44,80,73,2.35,broken clouds
652,Homer,US,59.6425,-151.5483,15.67,67,90,0.0,overcast clouds
653,Sibolga,ID,1.7427,98.7792,80.19,81,100,2.1,overcast clouds
654,Weligama,LK,5.9667,80.4167,81.21,78,92,3.0,overcast clouds
655,Awjilah,LY,29.1081,21.2869,70.75,35,57,6.26,broken clouds
656,Moshi,TZ,-3.35,37.3333,68.99,81,82,1.59,broken clouds
657,Seoul,KR,37.5683,126.9778,54.01,28,0,5.75,clear sky
658,Carlisle,US,40.2015,-77.1889,36.9,95,100,2.62,light rain
659,Uddiawan,PH,16.5589,121.1512,79.52,78,91,3.8,overcast clouds
660,Asosa,ET,10.0667,34.5333,68.25,48,53,3.4,broken clouds
661,Wajima,JP,37.4,136.9,50.68,49,75,5.75,broken clouds
662,Araouane,ML,18.9048,-3.5265,71.4,31,98,11.36,overcast clouds
663,Ust-Nera,RU,64.5667,143.2,-11.33,97,100,6.35,overcast clouds
